Date,Predicted_Weekly_Sales
2013-03-22,11985.179600000005
2013-03-29,11524.255200000005
2013-04-05,17956.915699999998
2013-04-12,10693.713000000003
2013-04-19,7718.876500000004
2013-04-26,8513.874000000002
2013-05-03,10529.570899999999
2013-05-10,9313.134399999999
2013-05-17,8595.451499999996
2013-05-24,8982.776199999998
2013-05-31,8524.683199999998
2013-06-07,8921.201999999996
2013-06-21,11160.807900000005
2013-06-28,8715.745099999998
2013-07-05,10792.406700000001
2012-11-02,2389.2156999999993
2012-11-09,2466.8417999999992
2012-11-16,2520.2128
2012-11-23,2399.490999999999
2012-11-30,2638.2656
2012-12-07,2733.8071
2012-12-14,2728.3594999999996
2012-12-21,2646.0629
2012-12-28,2262.2581999999993
2013-01-04,1713.8892
2013-01-11,1663.6450000000002
2013-01-18,1745.8405000000002
2013-01-25,1701.4341
2013-02-01,1936.8433000000002
2013-02-08,1979.1962000000005
2013-02-15,1952.6864999999993
2013-02-22,1918.4932999999996
2013-03-01,1876.6661
2013-03-08,1928.7358999999994
2013-03-15,1938.8438999999996
2013-03-22,1951.7996999999998
2013-03-29,1942.1219999999998
2013-04-05,1817.6636999999996
2013-04-12,1785.0361000000003
2013-04-19,1756.9574999999995
2013-04-26,1718.3903
2013-05-03,1706.4692000000007
2013-05-10,1629.3564999999999
2013-05-17,1623.3504999999996
2013-05-24,1667.165
2013-05-31,1732.1826000000003
2013-06-07,1615.3332999999998
2013-06-14,1704.2775
2013-06-21,1677.3025000000002
2013-06-28,1618.7119999999989
2013-07-05,1693.2443000000012
2013-07-12,1591.3793999999994
2013-07-19,1621.710499999999
2013-07-26,1639.4577999999995
2012-11-02,7157.478400000001
2012-11-09,6870.953300000001
2012-11-16,6915.939800000002
2012-11-23,7091.620599999999
2012-11-30,6982.1579
2012-12-07,6868.042999999998
2012-12-14,7037.2234
2012-12-21,6873.0728
2012-12-28,6464.265500000001
2013-01-04,6398.550899999998
2013-01-11,6322.821499999995
2013-01-18,6605.340999999994
2013-01-25,6203.149099999997
2013-02-01,7596.365599999995
2013-02-08,7652.662699999999
2013-02-15,7667.845199999999
2013-02-22,7108.539299999999
2013-03-01,7022.455799999996
2013-03-08,7581.5136999999995
2013-03-15,7371.692099999998
2013-03-22,7406.425199999998
2013-03-29,7259.1595
2013-04-05,7264.743799999997
2013-04-12,7055.813099999999
2013-04-19,7259.288999999998
2013-04-26,7164.750800000001
2013-05-03,6644.990299999998
2013-05-10,6584.821499999996
2013-05-17,6499.754099999998
2013-05-24,6686.660599999997
2013-05-31,6620.3080999999975
2013-06-07,6897.9836
2013-06-14,6846.7804
2013-06-21,6913.637699999999
2013-06-28,7526.225700000002
2013-07-05,8231.5247
2013-07-12,7527.024299999999
2013-07-19,7190.7376
2013-07-26,6905.2813000000015
2012-11-02,4292.366599999999
2012-11-09,4784.718799999997
2012-11-16,5031.308799999998
2012-11-23,6678.720600000001
2012-11-30,7021.0578000000005
2012-12-07,6795.486699999995
2012-12-14,7762.583599999997
2012-12-21,7709.008400000002
2012-12-28,4913.321399999998
2013-01-04,4005.908699999996
2013-01-11,4023.2969999999973
2013-01-18,4202.502599999996
2013-01-25,3978.266799999997
2013-02-01,4764.056999999999
2013-02-08,6390.595899999999
2013-02-15,6020.9612000000025
2013-02-22,4925.4104
2013-03-01,5348.208599999997
2013-03-08,5041.758699999999
2013-03-15,5275.925099999998
2013-03-22,6080.063999999996
2013-03-29,5027.6641999999965
2013-04-05,5125.549599999999
2013-04-12,4973.0237
2013-04-19,5001.543299999999
2013-04-26,4956.082799999998
2013-05-03,4639.826
2013-05-10,4633.538100000001
2013-05-17,4753.2189
2013-05-24,4568.8229
2013-05-31,4508.925
2013-06-07,4689.194900000002
2013-06-14,4643.9243
2013-06-21,4738.103100000002
2013-06-28,4878.5235
2013-07-05,5561.831300000002
2013-07-12,4766.323000000003
2013-07-19,4741.649500000001
2013-07-26,4838.260300000002
2012-11-02,14852.23309999999
2012-11-09,15265.854499999992
2012-11-16,14879.040999999987
2012-11-23,21659.513199999994
2012-11-30,18451.463599999992
2012-12-07,14822.555999999993
2012-12-14,16366.618699999997
2012-12-21,16334.945499999994
2012-12-28,14691.279300000006
2013-01-04,14576.548600000004
2013-01-11,13587.153099999998
2013-01-18,13679.343999999994
2013-01-25,13209.29149999999
2013-02-01,18325.340500000006
2013-02-08,19253.15810000001
2013-02-15,19161.4689
2013-02-22,19160.681300000004
2013-03-01,16910.472700000013
2013-03-08,17077.273
2013-03-15,16014.417099999993
2013-03-22,16303.729399999997
2013-03-29,15712.931099999996
2013-04-05,15585.184399999996
2013-04-12,14558.076399999985
2013-04-19,14839.091299999982
2013-04-26,15087.181199999986
2013-05-03,15328.421599999987
2013-05-10,15027.84349999999
2013-05-17,14910.589199999995
2013-05-24,15194.59959999999
2013-05-31,15486.22229999999
2013-06-07,15364.35289999999
2013-06-14,15538.11789999999
2013-06-21,15807.716699999988
2013-06-28,15750.450600000006
2013-07-05,16560.6338
2013-07-12,15897.988000000003
2013-07-19,15760.4435
2013-07-26,16457.134900000005
2012-11-02,35264.13999999999
2012-11-09,41703.35
2012-11-16,36248.7933
2012-11-23,42073.43789999998
2012-11-30,42107.39670000002
2012-12-07,43259.0691
2012-12-14,49910.53129999999
2012-12-21,75960.61609999997
2012-12-28,24365.811599999986
2013-01-04,28151.700900000018
2013-01-11,27865.723100000017
2013-01-18,28137.40500000003
2013-01-25,27740.185700000016
2013-02-01,29230.87870000003
2013-02-08,33082.25990000003
2013-02-15,33377.70180000003
2013-02-22,33546.51590000004
2013-03-01,33018.01780000004
2013-03-08,33512.194600000046
2013-03-15,32289.948900000014
2013-03-22,33306.2713
2013-03-29,33446.598699999995
2013-04-05,33601.3523
2013-04-12,33926.13890000003
2013-04-19,33879.96580000002
2013-04-26,33408.10230000002
2013-05-03,36149.48320000001
2013-05-10,36991.8734
2013-05-17,36338.8165
2013-05-24,40356.610000000015
2013-05-31,40628.98470000001
2013-06-07,41625.36140000002
2013-06-14,43006.65540000001
2013-06-21,42799.176
2013-06-28,40598.269499999995
2013-07-05,42817.7032
2013-07-12,37554.392500000016
2013-07-19,36966.789699999994
2013-07-26,36312.747
2012-11-02,8174.045200000005
2012-11-09,8726.860199999994
2012-11-16,8183.202799999999
2012-11-23,13734.651099999994
2012-11-30,12669.808099999997
2012-12-07,11506.236599999997
2012-12-14,12526.295499999991
2012-12-21,16081.784599999997
2012-12-28,4204.436800000004
2013-01-04,6040.6118
2013-01-11,5952.607299999999
2013-01-18,6137.156399999998
2013-01-25,5991.943899999999
2013-02-01,6689.2163999999975
2013-02-08,7490.373300000003
2013-02-15,7440.597900000006
2013-02-22,7566.839300000001
2013-03-01,7663.845099999999
2013-03-08,7429.5654
2013-03-15,7165.488400000001
2013-03-22,7440.407899999999
2013-03-29,7162.477699999998
2013-04-05,7187.796799999998
2013-04-12,7370.547699999999
2013-04-19,7331.9573
2013-04-26,7334.1794999999975
2013-05-03,7455.108599999999
2013-05-10,7260.569500000001
2013-05-17,6944.321500000002
2013-05-24,7371.176499999997
2013-05-31,7298.179799999997
2013-06-07,7262.0942
2013-06-14,7441.5349
2013-06-21,7315.840099999997
2013-06-28,6917.305799999996
2013-07-05,7492.238099999995
2013-07-12,7134.377799999998
2013-07-19,7115.7681999999995
2013-07-26,7003.211199999999
2012-11-02,16302.148200000001
2012-11-09,17446.846300000005
2012-11-16,16323.987800000004
2012-11-23,19189.708699999996
2012-11-30,18416.427200000006
2012-12-07,18220.9026
2012-12-14,19200.026400000013
2012-12-21,21038.995100000026
2012-12-28,16497.017900000013
2013-01-04,12781.5532
2013-01-11,12238.980000000003
2013-01-18,12855.353100000008
2013-01-25,13881.838100000004
2013-02-01,13251.889400000002
2013-02-08,14445.35380000001
2013-02-15,13958.764300000006
2013-02-22,14045.995
2013-03-01,14718.931600000013
2013-03-08,14674.123900000006
2013-03-15,17086.8919
2013-03-22,15798.108400000001
2013-03-29,17563.954500000003
2013-04-05,16038.15410000001
2013-04-12,15947.018800000013
2013-04-19,16341.092300000011
2013-04-26,16768.010100000007
2013-05-03,17323.46189999999
2013-05-10,17260.121699999996
2013-05-17,17129.71659999999
2013-05-24,16905.808399999994
2013-05-31,17285.0906
2013-06-07,17196.140099999997
2013-06-14,16945.236099999995
2013-06-21,16765.9283
2013-06-28,15937.146600000002
2013-07-05,15889.9749
2013-07-12,15220.166200000001
2013-07-19,15136.577500000003
2013-07-26,15630.234400000001
2012-11-02,10080.024499999998
2012-11-09,10500.4657
2012-11-16,10424.110400000003
2012-11-23,13665.806399999994
2012-11-30,12671.199499999995
2012-12-07,11736.8338
2012-12-14,12160.611099999998
2012-12-21,15516.633600000006
2012-12-28,6254.488300000001
2013-01-04,7156.666899999996
2013-01-11,7271.119399999997
2013-01-18,7112.1433
2013-01-25,7437.438400000002
2013-02-01,8496.275300000001
2013-02-08,9665.673899999998
2013-02-15,9186.946799999998
2013-02-22,8977.831400000001
2013-03-01,9254.242400000003
2013-03-08,8923.087599999997
2013-03-15,9274.220400000002
2013-03-22,9389.152800000002
2013-03-29,9217.559600000004
2013-04-05,8862.310300000005
2013-04-12,8921.254200000005
2013-04-19,8775.461200000005
2013-04-26,9042.201100000004
2013-05-03,10884.867599999998
2013-05-10,10802.991099999996
2013-05-17,10652.9394
2013-05-24,11096.358199999999
2013-05-31,11308.794400000002
2013-06-07,11007.943100000002
2013-06-14,10938.524699999998
2013-06-21,10914.5078
2013-06-28,8588.842
2013-07-05,8364.119400000003
2013-07-12,8269.517200000002
2013-07-19,8002.6246999999985
2013-07-26,8976.2379
2012-11-02,2794.400700000001
2012-11-09,2888.2914000000005
2012-11-16,2901.9773000000023
2012-11-23,4432.732700000004
2012-11-30,3404.623600000001
2012-12-07,4007.016700000001
2012-12-14,4534.899299999999
2012-12-21,4960.924799999999
2012-12-28,2635.2352
2013-01-04,2911.6762000000017
2013-01-11,3011.634600000001
2013-01-18,3051.0431
2013-01-25,2782.803299999999
2013-02-01,3276.2978000000007
2013-02-08,3238.9147000000007
2013-02-15,3169.5807
2013-02-22,2998.9042000000004
2013-03-01,2931.3547000000003
2013-03-08,3064.180899999999
2013-03-15,2903.6537
2013-03-22,2855.5776
2013-03-29,2771.5988999999995
2013-04-05,2882.8652000000006
2013-04-12,2688.7245999999986
2013-04-19,2716.494999999999
2013-04-26,2648.4799999999996
2013-05-03,2829.0032000000006
2013-05-10,2761.6435999999994
2013-05-17,2861.2154000000005
2013-05-24,2611.3019999999997
2013-05-31,2622.1178999999997
2013-06-07,2526.7165999999993
2013-06-14,2431.0191999999997
2013-06-21,2362.4449999999993
2013-06-28,2240.230499999999
2013-07-05,2280.447
2013-07-12,2220.3361999999997
2013-07-19,2273.9083
2013-07-26,2333.9937999999997
2012-11-02,1815.6699000000008
2012-11-09,1611.2863000000007
2012-11-16,1530.835000000001
2012-11-23,1390.7083999999993
2012-11-30,1564.2394
2012-12-07,1517.8172
2012-12-14,1511.9965000000004
2012-12-21,1606.9603000000002
2012-12-28,1100.5963000000008
2013-01-04,1259.541300000001
2013-01-11,1225.6659000000016
2013-01-18,1276.8853000000015
2013-01-25,1224.3623000000016
2013-02-01,1328.4219000000012
2013-02-08,1352.545000000001
2013-02-15,1364.6947000000007
2013-02-22,1282.446400000001
2013-03-01,1294.7260000000012
2013-03-08,1284.9201000000007
2013-03-15,1281.937200000001
2013-03-22,1324.2667000000013
2013-03-29,1284.3418000000013
2013-04-05,1311.4692000000014
2013-04-12,1286.1106000000013
2013-04-19,1292.2093000000007
2013-04-26,1264.9676000000013
2013-05-03,1247.3792000000008
2013-05-10,1230.9008000000006
2013-05-17,1287.4139000000002
2013-05-24,886.2449000000006
2013-05-31,1099.3638000000003
2013-06-07,653.424
2013-06-14,1131.4471000000005
2013-06-21,625.2575
2013-06-28,515.3808000000001
2013-07-05,457.25530000000015
2013-07-12,460.7442
2013-07-19,455.8306
2013-07-26,498.75540000000007
2012-11-02,11740.897499999995
2012-11-09,13095.212299999992
2012-11-16,11926.971099999993
2012-11-23,13304.510999999997
2012-11-30,13366.579299999994
2012-12-07,12398.667900000006
2012-12-14,12630.222000000007
2012-12-21,16382.56050000001
2012-12-28,7702.427200000001
2013-01-04,9932.750099999996
2013-01-11,9127.510799999991
2013-01-18,9924.612699999998
2013-01-25,9247.033399999991
2013-02-01,10947.596899999999
2013-02-08,11595.7985
2013-02-15,11188.386200000008
2013-02-22,10569.913000000008
2013-03-01,9926.001200000004
2013-03-08,10988.607400000014
2013-03-15,10246.201100000004
2013-03-22,9947.090400000003
2013-03-29,9668.302400000004
2013-04-05,10105.839300000009
2013-04-12,9341.899599999997
2013-04-19,9685.872000000001
2013-04-26,9339.3902
2013-05-03,9930.563800000005
2013-05-10,10068.659400000002
2013-05-17,9971.971199999994
2013-05-24,9773.776000000002
2013-05-31,10086.513000000006
2013-06-07,9913.505700000003
2013-06-14,9986.304500000007
2013-06-21,10009.714300000003
2013-06-28,9425.727199999996
2013-07-05,10087.507700000006
2013-07-12,9590.35
2013-07-19,9832.7499
2013-07-26,9526.877899999994
2012-11-02,4871.641399999997
2012-11-09,4845.5643
2012-11-16,4820.047599999997
2012-11-23,5000.666100000002
2012-11-30,4950.932800000002
2012-12-07,4924.0945
2012-12-14,4938.012400000001
2012-12-21,5114.6705
2012-12-28,4641.759400000003
2013-01-04,3662.338199999999
2013-01-11,3679.4247999999993
2013-01-18,3975.7134999999985
2013-01-25,3888.6723
2013-02-01,4450.409899999999
2013-02-08,5513.892499999996
2013-02-15,5713.523699999996
2013-02-22,5967.438799999996
2013-03-01,6091.786499999999
2013-03-08,6052.771599999999
2013-03-15,6129.868199999997
2013-03-22,6057.082799999999
2013-03-29,6024.376999999999
2013-04-05,5961.395499999996
2013-04-12,6038.805299999996
2013-04-19,6048.027799999997
2013-04-26,6037.427699999997
2013-05-03,6624.615399999999
2013-05-10,6597.5773
2013-05-17,6690.814300000001
2013-05-24,6584.963099999999
2013-05-31,6612.241899999999
2013-06-07,6650.269199999998
2013-06-14,6542.695899999997
2013-06-21,6499.063599999997
2013-06-28,6694.302400000001
2013-07-05,6552.446599999998
2013-07-12,6537.508899999999
2013-07-19,6623.1312
2013-07-26,6858.55
2012-11-02,2502.091500000001
2012-11-09,2806.544699999999
2012-11-16,2623.7085999999986
2012-11-23,3205.1913999999997
2012-11-30,3059.2073000000005
2012-12-07,4542.991699999998
2012-12-14,4700.262699999995
2012-12-21,7139.603199999999
2012-12-28,2824.9633000000013
2013-01-04,2294.9327999999996
2013-01-11,2115.6782000000003
2013-01-18,2251.7355
2013-01-25,2298.8146000000006
2013-02-01,2281.1573999999982
2013-02-08,2333.0243999999984
2013-02-15,2263.7562999999996
2013-02-22,2294.0746000000004
2013-03-01,2125.0101
2013-03-08,2239.808799999999
2013-03-15,2208.466900000001
2013-03-22,2331.8816999999995
2013-03-29,2333.6892
2013-04-05,2266.7766999999994
2013-04-12,2206.660999999999
2013-04-19,2221.6848999999997
2013-04-26,2330.9309000000003
2013-05-03,2449.4454000000005
2013-05-10,2513.944800000001
2013-05-17,2421.275100000001
2013-05-24,2531.4706000000015
2013-05-31,2547.3166000000015
2013-06-07,2532.9840000000017
2013-06-14,2564.778200000002
2013-06-21,2526.8844000000013
2013-06-28,2549.5336000000016
2013-07-05,2557.4785000000024
2013-07-12,2622.313300000002
2013-07-19,2871.9957000000018
2013-07-26,2974.7719000000006
2012-11-02,7018.9645999999975
2012-11-09,7511.811199999999
2012-11-16,6920.295299999997
2012-11-23,10746.6236
2012-11-30,9882.125300000003
2012-12-07,10322.3448
2012-12-14,13331.593799999997
2012-12-21,25763.404
2012-12-28,9154.9877
2013-01-04,5832.852000000005
2013-01-11,5676.013800000002
2013-01-18,5834.1322000000055
2013-01-25,5479.203500000002
2013-02-01,6205.537100000009
2013-02-08,9052.664300000002
2013-02-15,10423.893600000003
2013-02-22,8641.549000000003
2013-03-01,7700.007200000002
2013-03-08,8105.813700000003
2013-03-15,7868.720500000004
2013-03-22,8058.493700000001
2013-03-29,7929.076600000003
2013-04-05,8350.318000000001
2013-04-12,8065.260600000004
2013-04-19,8005.750600000003
2013-04-26,8782.313900000003
2013-05-03,8276.360300000004
2013-05-10,8689.4801
2013-05-17,8262.4057
2013-05-24,9138.3613
2013-05-31,8542.286600000003
2013-06-07,8644.822799999998
2013-06-14,8081.317200000002
2013-06-21,8437.7077
2013-06-28,8078.719000000003
2013-07-05,8770.3463
2013-07-12,8613.833299999997
2013-07-19,8159.688399999996
2013-07-26,7502.588399999995
2012-11-02,7877.7285
2012-11-09,8673.160600000001
2012-11-16,7903.241499999996
2012-11-23,12861.972600000003
2012-11-30,10390.796200000003
2012-12-07,10937.960799999999
2012-12-14,12055.9253
2012-12-21,14888.35320000001
2012-12-28,5017.607799999999
2013-01-04,5707.421200000008
2013-01-11,5382.811700000007
2013-01-18,5570.472900000005
2013-01-25,5262.769400000003
2013-02-01,6316.858500000008
2013-02-08,9053.319100000002
2013-02-15,8706.432800000002
2013-02-22,7608.406200000003
2013-03-01,8085.642600000004
2013-03-08,8141.808000000002
2013-03-15,7823.142000000001
2013-03-22,8052.100700000003
2013-03-29,7755.852900000001
2013-04-05,7908.538400000003
2013-04-12,8343.0937
2013-04-19,8230.472000000002
2013-04-26,8604.000700000002
2013-05-03,7961.940899999999
2013-05-10,7743.2543000000005
2013-05-17,7570.6177
2013-05-24,8282.586399999998
2013-05-31,7944.419899999999
2013-06-07,8019.5806
2013-06-14,8037.535400000001
2013-06-21,8151.3287
2013-06-28,7817.168200000001
2013-07-05,8893.920000000002
2013-07-12,8267.0136
2013-07-19,8383.0074
2013-07-26,8150.518300000003
2012-11-02,18690.831600000005
2012-11-09,18091.583100000003
2012-11-16,18441.472900000004
2012-11-23,18873.579499999996
2012-11-30,18353.218899999996
2012-12-07,18180.8163
2012-12-14,18319.3086
2012-12-21,18722.2769
2012-12-28,15052.311900000004
2013-01-04,12254.895500000002
2013-01-11,12121.612200000001
2013-01-18,12486.366200000006
2013-01-25,11815.282800000004
2013-02-01,14423.731100000015
2013-02-08,18557.532899999995
2013-02-15,18640.881499999996
2013-02-22,18896.9931
2013-03-01,19071.1674
2013-03-08,19689.9046
2013-03-15,19444.839099999997
2013-03-22,19212.377699999997
2013-03-29,19333.110299999997
2013-04-05,19489.4986
2013-04-12,21545.646099999994
2013-04-19,22026.8096
2013-04-26,21793.178999999993
2013-05-03,24198.1259
2013-05-10,25383.518999999993
2013-05-17,23334.738099999995
2013-05-24,27293.616300000005
2013-05-31,26490.255399999995
2013-06-07,27102.801299999996
2013-06-14,27384.913299999993
2013-06-21,26987.098999999995
2013-06-28,24208.69129999999
2013-07-05,27163.588100000004
2013-07-12,24163.300900000002
2013-07-19,23533.9234
2013-07-26,21995.4987
2012-11-02,3333.8357999999985
2012-11-09,3436.274100000001
2012-11-16,3333.4138000000007
2012-11-23,3513.4018
2012-11-30,3640.9423999999995
2012-12-07,3516.728499999998
2012-12-14,3605.910499999998
2012-12-21,4343.494200000001
2012-12-28,3026.2931
2013-01-04,2207.7650999999996
2013-01-11,2361.8169000000007
2013-01-18,2415.3414999999995
2013-01-25,2024.6635000000006
2013-02-01,2487.356800000001
2013-02-08,2878.585
2013-02-15,3068.3835000000004
2013-02-22,3092.6599000000006
2013-03-01,3184.1373
2013-03-08,4057.1826999999985
2013-03-15,4103.233
2013-03-22,4147.187099999999
2013-03-29,4534.781900000001
2013-04-05,4738.7262
2013-04-12,4924.1228
2013-04-19,5162.2665
2013-04-26,5083.480799999999
2013-05-03,5087.117099999996
2013-05-10,4734.212899999998
2013-05-17,4592.699399999997
2013-05-24,5085.030999999996
2013-05-31,4888.178199999998
2013-06-07,5053.594099999997
2013-06-14,4946.515599999998
2013-06-21,4676.155299999996
2013-06-28,4468.886199999997
2013-07-05,4823.005699999995
2013-07-12,4187.750599999998
2013-07-19,3784.2066999999975
2013-07-26,3573.3538999999996
2012-11-02,2360.992699999999
2012-11-09,2597.1244999999994
2012-11-16,2618.3689
2012-11-23,2674.4134999999987
2012-11-30,2594.7594999999983
2012-12-07,2571.157499999998
2012-12-14,2598.033199999998
2012-12-21,3257.447200000001
2012-12-28,1589.3332000000007
2013-01-04,2038.968399999999
2013-01-11,2068.121799999999
2013-01-18,2051.7343
2013-01-25,1924.2648
2013-02-01,2322.837800000001
2013-02-08,2432.2197
2013-02-15,2421.465399999998
2013-02-22,2368.315899999998
2013-03-01,2037.2072999999998
2013-03-08,2302.1569
2013-03-15,2366.6792
2013-03-22,2595.6493999999993
2013-03-29,2359.5451999999996
2013-04-05,2273.8583000000003
2013-04-12,2275.9105000000004
2013-04-19,2291.9507000000003
2013-04-26,2259.9727999999996
2013-05-03,2278.1346999999996
2013-05-10,2523.1582
2013-05-17,3214.5253000000002
2013-05-24,3957.9134999999997
2013-05-31,3959.203
2013-06-07,4038.1195999999995
2013-06-14,3861.0562000000004
2013-06-21,3789.7346999999995
2013-06-28,4035.777999999999
2013-07-05,4362.880699999998
2013-07-12,1856.0002000000004
2013-07-19,1558.3986000000002
2013-07-26,866.6272
2012-11-02,64591.52529999999
2012-11-09,62989.8116
2012-11-16,63800.25589999995
2012-11-23,64506.5463
2012-11-30,63918.58829999998
2012-12-07,63916.859099999965
2012-12-14,63393.03229999997
2012-12-21,62165.959299999966
2012-12-28,62282.96929999995
2013-01-04,63222.76769999994
2013-01-11,63623.196899999966
2013-01-18,64031.17719999999
2013-01-25,62032.215499999955
2013-02-01,63701.665499999945
2013-02-08,62887.80389999995
2013-02-15,63407.25639999994
2013-02-22,62049.231199999995
2013-03-01,62257.515399999975
2013-03-08,63579.08569999996
2013-03-15,62088.14059999997
2013-03-22,62862.92479999995
2013-03-29,62528.62739999995
2013-04-05,63833.346199999956
2013-04-12,63231.54729999998
2013-04-19,63195.7314
2013-04-26,62878.478599999995
2013-05-03,76033.01619999997
2013-05-10,75347.02739999996
2013-05-17,74848.46619999995
2013-05-24,73595.31199999998
2013-05-31,72265.31599999995
2013-06-07,73719.19319999997
2013-06-14,72426.95399999997
2013-06-21,72937.24839999998
2013-06-28,70925.13700000003
2013-07-05,71500.29100000001
2013-07-12,70346.02100000001
2013-07-19,70597.80540000001
2013-07-26,68242.69650000002
2012-11-02,58374.3675
2012-11-09,56817.976200000005
2012-11-16,58669.4139
2012-11-23,53857.69840000001
2012-11-30,59568.05970000001
2012-12-07,58668.680300000015
2012-12-14,60267.74289999999
2012-12-21,58166.1193
2012-12-28,55057.91740000001
2013-01-04,59227.49309999998
2013-01-11,59108.67919999996
2013-01-18,58619.98599999997
2013-01-25,57601.80299999995
2013-02-01,59923.24399999998
2013-02-08,61346.797199999986
2013-02-15,61640.89249999999
2013-02-22,60299.727299999984
2013-03-01,59430.80159999996
2013-03-08,60836.31299999997
2013-03-15,60704.00079999997
2013-03-22,60665.43559999997
2013-03-29,60496.257199999985
2013-04-05,60029.171399999985
2013-04-12,58934.0245
2013-04-19,59621.005399999995
2013-04-26,58477.274200000014
2013-05-03,57698.32120000001
2013-05-10,58203.692200000005
2013-05-17,57868.31100000003
2013-05-24,57385.453900000015
2013-05-31,58412.38300000001
2013-06-07,57607.518499999984
2013-06-14,58120.36899999998
2013-06-21,57973.72909999999
2013-06-28,54950.93769999999
2013-07-05,58215.402
2013-07-12,55849.0706
2013-07-19,55682.58480000001
2013-07-26,55123.19420000002
2012-11-02,648.6026000000002
2012-11-09,695.6738
2012-11-16,674.0975
2012-11-23,969.2503000000006
2012-11-30,954.7043000000003
2012-12-07,956.4210000000006
2012-12-14,1197.9407000000006
2012-12-21,1936.635700000001
2012-12-28,1370.7572000000002
2013-01-04,1175.0693999999999
2013-01-11,500.0203999999999
2013-01-18,561.0874
2013-01-25,751.5905
2013-02-01,736.2966
2013-02-08,1072.9282999999998
2013-02-15,860.3948999999999
2013-02-22,872.2122
2013-03-01,917.4879999999998
2013-03-08,885.0075999999999
2013-03-15,903.3533999999999
2013-03-22,887.5426999999997
2013-03-29,895.5214999999998
2013-04-05,874.3473000000001
2013-04-12,982.1325000000002
2013-04-19,881.7039
2013-04-26,881.9735999999997
2013-05-03,947.3659999999999
2013-05-10,893.9072999999999
2013-05-17,897.5892999999998
2013-05-24,939.193
2013-05-31,949.2815999999999
2013-06-07,904.6277999999999
2013-06-14,932.0083000000002
2013-06-21,905.3371000000001
2013-06-28,836.7322
2013-07-05,881.3935
2013-07-12,872.6695
2013-07-19,980.7424999999998
2013-07-26,946.1475999999998
2012-11-02,7338.470299999997
2012-11-09,7182.433000000003
2012-11-16,7212.4099
2012-11-23,7109.2557
2012-11-30,6711.940600000002
2012-12-07,7141.1181
2012-12-14,7269.831999999995
2012-12-21,7235.6868
2012-12-28,5919.293100000003
2013-01-04,5442.517099999997
2013-01-11,5665.121899999999
2013-01-18,6502.467900000001
2013-01-25,5241.877199999996
2013-02-01,5617.522199999999
2013-02-08,5911.039800000001
2013-02-15,5811.815900000002
2013-02-22,5843.391900000003
2013-03-01,6954.088800000002
2013-03-08,6305.592700000006
2013-03-15,7067.038700000002
2013-03-22,5994.250100000004
2013-03-29,7100.404900000001
2013-04-05,7100.253200000002
2013-04-12,7242.646599999999
2013-04-19,7289.216899999996
2013-04-26,7329.186099999997
2013-05-03,6325.825199999999
2013-05-10,6278.0885
2013-05-17,6303.500899999998
2013-05-24,6273.450499999999
2013-05-31,6325.904299999999
2013-06-07,6294.6947999999975
2013-06-14,6248.2479
2013-06-21,6314.663099999998
2013-06-28,6279.777799999998
2013-07-05,6201.2362
2013-07-12,6285.928000000002
2013-07-19,6176.8837
2013-07-26,6090.530400000002
2013-04-26,6587.3468
2012-11-02,6264.910600000002
2012-11-09,5879.819299999996
2012-11-16,5781.377699999998
2012-11-23,7465.119300000007
2012-11-30,7548.520800000004
2012-12-07,8011.820900000003
2012-12-14,8191.251100000001
2012-12-21,8191.0588000000025
2012-12-28,4223.859499999995
2013-01-04,4297.1553
2013-01-11,4292.7314000000015
2013-01-18,4442.3571999999995
2013-01-25,4348.8717
2013-02-01,4769.193400000001
2013-02-08,5012.850900000001
2013-02-15,4846.181200000001
2013-02-22,4715.304100000001
2013-03-01,4392.440499999999
2013-03-08,4737.892600000002
2013-03-15,4551.865600000001
2013-03-22,4728.957800000003
2013-03-29,4456.735100000002
2013-04-05,4639.069099999999
2013-04-12,4547.342299999998
2013-04-19,4480.4053
2013-04-26,4465.085700000001
2013-05-03,5290.1314999999995
2013-05-10,5192.5504
2013-05-17,5243.5602
2013-05-24,5348.9994
2013-05-31,5349.509999999998
2013-06-07,5402.629599999998
2013-06-14,5478.411499999995
2013-06-21,5352.466999999996
2013-06-28,5190.6274
2013-07-05,5299.7921
2013-07-12,5226.666899999999
2013-07-19,5148.8382
2013-07-26,5120.2846
2012-12-21,24.227199999999996
2013-02-08,29.084099999999975
2013-02-22,28.382799999999992
2013-03-08,23.13650000000001
2013-03-15,17.509000000000025
2013-03-22,27.640100000000007
2013-03-29,20.739400000000018
2012-11-02,20502.065900000012
2012-11-09,17161.71489999999
2012-11-16,20448.963800000005
2012-11-23,19347.853100000004
2012-11-30,22867.200999999997
2012-12-07,29611.3805
2012-12-14,39040.33830000004
2012-12-21,47633.47880000002
2012-12-28,34830.33289999998
2013-01-04,22334.172899999987
2013-01-11,22230.79769999998
2013-01-18,23170.170899999983
2013-01-25,21869.33679999998
2013-02-01,24832.52529999998
2013-02-08,25954.31899999999
2013-02-15,24846.886599999983
2013-02-22,24664.441999999992
2013-03-01,24434.981299999985
2013-03-08,24759.08859999997
2013-03-15,24302.755099999988
2013-03-22,24164.500299999992
2013-03-29,24633.387799999982
2013-04-05,25326.23589999997
2013-04-12,24615.37869999998
2013-04-19,24681.283699999974
2013-04-26,24288.891699999986
2013-05-03,24389.8793
